date,sales,onpromotion,transactions,dcoilwtico,is_holiday,day_of_week,day_of_month,month,quarter,year,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_7,rolling_14,rolling_28
2013-06-14,326956.74210719997,0,76434.0,97.83,0,4,14,6,2,2013,24,282886.9200452,357673.087977,330257.841975,330004.241998,369634.7890490572,399830.4842964571,381298.4037513179
2013-06-15,505950.6668701,0,102541.0,97.83,0,5,15,6,2,2013,24,326956.74210719997,466292.699096,566901.814988,480969.558942,365246.7396390857,399594.69144875713,381189.5644695036
2013-06-16,435894.082881,0,87839.0,97.83,0,6,16,6,2,2013,24,505950.6668701,526804.730256,637698.494958,518153.554009,370912.1636068143,395241.03801176423,382081.74689550715
2013-06-17,370944.271024,0,76236.0,97.86,0,0,17,6,2,2013,25,435894.082881,349754.291978,426332.097995,341787.214991,357924.9282675286,380826.4371491215,379143.9086409357
2013-06-18,320885.3399215,0,73179.0,98.46,0,1,18,6,2,2013,25,370944.271024,283858.2159925,369705.160085,307178.399952,360952.0681312428,376870.16379405,380185.2320706857
2013-06-19,319235.25797700003,0,68613.0,98.24,0,2,19,6,2,2013,25,320885.3399215,320173.5779987,361791.080915,301785.4831075,366241.65726395714,373383.03378237144,380674.765641025
2013-06-20,293877.944015,0,69984.0,94.89,0,3,20,6,2,2013,25,319235.25797700003,282886.9200452,317496.765891,289261.058026,366107.6115465714,370343.3321439429,381297.9718863643
2013-06-21,319722.6870265,0,73717.0,93.81,0,4,21,6,2,2013,25,293877.944015,326956.74210719997,357673.087977,398389.241982,367677.7578279714,368656.2734385143,381462.8606716857
2013-06-22,446347.312096,0,88681.0,93.81,0,5,22,6,2,2013,25,319722.6870265,505950.6668701,466292.699096,417930.141993,366644.32138787146,365945.53051347856,378653.34085184644
2013-06-23,504964.845142,0,86152.0,93.81,1,6,23,6,2,2013,25,446347.312096,435894.082881,526804.730256,450631.400068,358129.5564201429,364520.86001347855,379668.2397840964
2013-06-24,336631.9640383,0,73403.0,95.07,0,0,24,6,2,2013,26,504964.845142,370944.271024,349754.291978,321630.8309235,367996.8081717143,362960.8682196214,381608.7199653107
2013-06-25,305119.530064,0,70549.0,95.25,1,1,25,6,2,2013,26,336631.9640383,320885.3399215,283858.2159925,307329.1680565,363095.05003090005,362023.55908107146,382144.4747194107
2013-06-26,301847.2489636,0,71009.0,95.47,0,2,26,6,2,2013,26,305119.530064,319235.25797700003,320173.5779987,309333.380899,360842.7914798286,363542.22437189287,382065.55907682143
2013-06-27,266525.458966,0,67340.0,97.0,0,3,27,6,2,2013,26,301847.2489636,293877.944015,282886.9200452,304344.849939,358358.7901922,362233.20086938574,381798.19722198567
2013-06-28,324210.971803,0,74172.0,96.36,0,4,28,6,2,2013,26,266525.458966,319722.6870265,326956.74210719997,330257.841975,354451.29232805717,361064.52507801435,380447.5046872357
2013-06-29,509379.108146,0,93531.0,96.36,0,5,29,6,2,2013,26,324210.971803,446347.312096,505950.6668701,566901.814988,355092.47586755716,360868.39862771425,380231.5450382357
2013-06-30,533481.693027,0,87501.0,96.36,0,6,30,6,2,2013,26,509379.108146,504964.845142,435894.082881,637698.494958,364097.0181604143,361113.28729027865,378177.16265102144
2013-07-01,441758.3880965,0,81850.0,97.94,0,0,1,7,3,2013,27,533481.693027,336631.9640383,370944.271024,426332.097995,368170.85357255716,368083.8308721357,374455.1340106285
2013-07-02,390958.38408,0,79187.0,99.65,0,1,2,7,3,2013,27,441758.3880965,305119.530064,320885.3399215,369705.160085,383188.9141523,373141.9820916,375006.072942825
2013-07-03,374551.917949,0,78437.0,101.92,1,2,3,7,3,2013,27,390958.38408,301847.2489636,319235.25797700003,361791.080915,395451.60758315714,378147.19953149284,375765.1166569321
2013-07-04,327020.179028,0,75664.0,101.92,0,3,4,7,3,2013,27,374551.917949,266525.458966,293877.944015,317496.765891,405837.98886678566,382098.3895294928,376220.8608367178
2013-07-05,351401.500074,0,77710.0,103.09,0,4,5,7,3,2013,27,327020.179028,324210.971803,319722.6870265,357673.087977,414480.0917327857,384465.6920304214,376560.9827344679
2013-07-06,479514.493924,0,92132.0,103.09,0,5,6,7,3,2013,27,351401.500074,509379.108146,446347.312096,466292.699096,418364.4529143572,386728.46439095715,376336.9974522179
2013-07-07,500606.073078,0,87219.0,103.09,0,6,7,7,3,2013,27,479514.493924,533481.693027,504964.845142,526804.730256,414098.0794540714,389097.5488072429,376809.20441036066
2013-07-08,365452.995017,0,77464.0,103.03,0,0,8,7,3,2013,28,500606.073078,441758.3880965,336631.9640383,349754.291978,409401.5623185,388786.20794552856,375873.538082575
2013-07-09,317279.1449993,0,73041.0,103.46,0,1,9,7,3,2013,28,365452.995017,390958.38408,305119.530064,283858.2159925,398500.7918785714,390844.85301543574,376434.2060482536
2013-07-10,314134.886071,0,73319.0,106.41,0,2,10,7,3,2013,28,317279.1449993,374551.917949,301847.2489636,320173.5779987,387975.1862956143,391713.3969393857,377627.81065563933
2013-07-11,281750.931023,0,68662.0,104.77,0,3,11,7,3,2013,28,314134.886071,327020.179028,266525.458966,282886.9200452,379344.1817416143,392591.0853042,377412.14308679284
2013-07-12,308786.438133,0,73261.0,105.85,0,4,12,7,3,2013,28,281750.931023,351401.500074,324210.971803,326956.74210719997,372877.1463123286,393678.6190225571,377371.5720502857
2013-07-13,432569.1022205,0,88063.0,105.85,0,5,13,7,3,2013,28,308786.438133,479514.493924,509379.108146,505950.6668701,366789.2803207571,392576.8666175571,376722.63262263575
2013-07-14,438722.417857,0,81622.0,105.85,0,6,14,7,3,2013,28,432569.1022205,500606.073078,533481.693027,435894.082881,360082.7957916857,387090.4376228786,374101.8624565786
2013-07-15,348803.0469486,0,76717.0,106.2,0,0,15,7,3,2013,29,438722.417857,365452.995017,441758.3880965,370944.271024,351242.2736172572,380321.9179678786,374202.87442000717
2013-07-16,335516.229006,0,75755.0,105.88,0,1,16,7,3,2013,29,348803.0469486,317279.1449993,390958.38408,320885.3399215,348863.7096074857,373682.2507430286,373412.1164173143
2013-07-17,324313.8180255,0,73859.0,106.39,0,2,17,7,3,2013,29,335516.229006,314134.886071,374551.917949,319235.25797700003,351469.0073227286,369722.0968091715,373934.6481703321
2013-07-18,287074.8739522,0,69399.0,107.94,0,3,18,7,3,2013,29,324313.8180255,281750.931023,327020.179028,293877.944015,352923.14045908576,366133.66110035,374116.02531492145
2013-07-19,313332.555049,0,73231.0,108.0,0,4,19,7,3,2013,29,287074.8739522,308786.438133,351401.500074,319722.6870265,353683.70373468567,363280.42502350715,373873.0585269643
2013-07-20,435497.731013,0,87653.0,108.0,0,5,20,7,3,2013,29,313332.555049,432569.1022205,479514.493924,446347.312096,354333.1490084,360561.21466457855,373644.8395277679
2013-07-21,437952.624049,0,80799.0,108.0,0,6,21,7,3,2013,29,435497.731013,438722.417857,500606.073078,504964.845142,354751.5245501857,357417.1601709357,373257.3544890893
2013-07-22,342802.29905,0,75771.0,106.61,0,0,22,7,3,2013,30,437952.624049,348803.0469486,365452.995017,336631.9640383,354641.55400618573,352941.91381172143,370864.060878625
2013-07-23,316257.463107,0,73650.0,107.13,1,1,23,7,3,2013,30,342802.29905,335516.229006,317279.1449993,305119.530064,353784.30430638563,351324.00695693574,371084.42998618574
2013-07-24,309243.7899995,0,72876.0,105.41,1,2,24,7,3,2013,30,316257.463107,324313.8180255,314134.886071,301847.2489636,351033.05203509994,351251.0296789143,371482.21330915
2013-07-25,298074.2249247,0,70760.0,105.47,1,3,25,7,3,2013,30,309243.7899995,287074.8739522,281750.931023,266525.458966,348880.19088852854,350901.66567380715,371746.37548900355
2013-07-26,318745.692921,0,74270.0,104.76,0,4,26,7,3,2013,30,298074.2249247,313332.555049,308786.438133,324210.971803,350451.5267417429,352067.6152382143,372873.1171303857
2013-07-27,423890.5020012,0,86632.0,104.76,0,5,27,7,3,2013,30,318745.692921,435497.731013,432569.1022205,509379.108146,351224.83215202857,352778.99058021425,372677.9285988857
2013-07-28,433358.6520873,0,79729.0,104.76,0,6,28,7,3,2013,30,423890.5020012,437952.624049,438722.417857,533481.693027,349566.65657891426,352159.09056454996,369624.7640937143
2013-07-29,331493.2850525,0,72911.0,104.61,0,0,29,7,3,2013,31,433358.6520873,342802.29905,348803.0469486,441758.3880965,348910.3748701,351775.96443814284,366048.94120301073
2013-07-30,318553.989932,0,72512.0,103.14,0,1,30,7,3,2013,31,331493.2850525,316257.463107,335516.229006,390958.38408,347294.8014418857,350539.5528741357,362110.9018085822
2013-07-31,357982.979012,0,77813.0,105.1,0,2,31,7,3,2013,31,318553.989932,309243.7899995,324313.8180255,374551.917949,347622.8767026,349327.96436885,359525.0305890107
2013-08-01,397555.3181021,0,78740.0,107.93,0,3,1,8,3,2013,31,357982.979012,298074.2249247,287074.8739522,327020.179028,354585.6179901,351732.90443931427,358933.2827698322
2013-08-02,393831.120007,0,79127.0,106.94,0,4,2,8,3,2013,31,397555.3181021,318745.692921,313332.555049,351401.500074,368797.2027297286,359624.3647357357,361452.3948796214
2013-08-03,516956.846013,0,93926.0,106.94,0,5,3,8,3,2013,31,393831.120007,423890.5020012,435497.731013,479514.493924,379523.6923134429,365374.2622327357,362967.73844865715
2013-08-04,514267.27594,0,86805.0,106.94,0,6,4,8,3,2013,31,516956.846013,433358.6520873,437952.624049,500606.073078,392818.88431512855,371192.7704470214,364304.96530897863
2013-08-05,407033.810946,0,82080.0,106.61,1,0,5,8,3,2013,32,514267.27594,331493.2850525,342802.29905,365452.995017,404377.2591512286,376643.81701066426,364792.8654111928
2013-08-06,357263.854086,0,77927.0,105.32,0,1,6,8,3,2013,32,407033.810946,318553.989932,316257.463107,317279.1449993,415168.7628503,381231.78214609285,366277.8945515143
2013-08-07,351302.132003,0,77426.0,104.41,0,2,7,8,3,2013,32,357263.854086,357982.979012,309243.7899995,314134.886071,420698.7434437286,384160.8100731643,367705.9198760392
2013-08-08,310953.0239315,0,72592.0,103.45,0,3,8,8,3,2013,32,351302.132003,397555.3181021,298074.2249247,281750.931023,419744.3367281571,387164.9773591286,369033.32151646784
2013-08-09,337521.667868,0,77361.0,106.04,0,4,9,8,3,2013,32,310953.0239315,393831.120007,318745.692921,308786.438133,407372.5804180714,388084.89157389995,370076.25340605713
2013-08-10,434184.94409,0,85444.0,106.04,1,5,10,8,3,2013,32,337521.667868,516956.846013,423890.5020012,432569.1022205,399328.3729696428,389426.0326415429,371102.5116108786
2013-08-11,434720.3230013,0,80268.0,106.04,0,6,11,8,3,2013,32,434184.94409,514267.27594,433358.6520873,438722.417857,387503.8155520715,390161.3499336,371160.220249075
2013-08-12,349539.224033,0,76317.0,106.19,0,0,12,8,3,2013,33,434720.3230013,407033.810946,331493.2850525,348803.0469486,376139.96513225714,390258.61214174284,371017.28828994284
2013-08-13,317103.331061,0,74660.0,106.78,0,1,13,8,3,2013,33,349539.224033,357263.854086,318553.989932,335516.229006,367926.4527161143,391547.60778320715,371043.58032867144
2013-08-14,324377.386893,0,74211.0,106.89,0,2,14,8,3,2013,33,317103.331061,351302.132003,357982.979012,324313.8180255,362189.2351411143,391443.9892924214,370385.97683063574
2013-08-15,311043.17291,0,74220.0,107.43,1,3,15,8,3,2013,33,324377.386893,310953.0239315,397555.3181021,287074.8739522,358342.8429825428,389043.58985535003,370388.24714733206
2013-08-16,364487.3218839,0,79668.0,107.58,0,4,16,8,3,2013,33,311043.17291,337521.667868,393831.120007,313332.555049,358355.72140804294,382864.1509130572,371244.2578243964
2013-08-17,448835.3109167,0,88888.0,107.58,0,5,17,8,3,2013,33,364487.3218839,434184.94409,516956.846013,435497.731013,362207.9576960285,380768.16533283575,373071.21378278575
2013-08-18,464053.7730675,0,83247.0,107.58,0,6,18,8,3,2013,33,448835.3109167,434720.3230013,514267.27594,437952.624049,364300.86724269995,375902.3413973857,373547.5559222036
2013-08-19,362085.52696,0,77100.0,107.14,0,0,19,8,3,2013,34,464053.7730675,349539.224033,407033.810946,342802.29905,368491.36010929995,372315.6626207786,374479.7398157214
2013-08-20,343046.11398,0,76629.0,104.9,0,1,20,8,3,2013,34,362085.52696,317103.331061,357263.854086,316257.463107,370283.68909887143,369105.07090749283,375168.4265267929
2013-08-21,335724.643932,0,76613.0,103.93,0,2,21,8,3,2013,34,343046.11398,324377.386893,351302.132003,309243.7899995,373989.80094444286,368089.51804277854,376125.16405797144
2013-08-22,306473.26098,0,71220.0,104.93,0,3,22,8,3,2013,34,335724.643932,311043.17291,310953.0239315,298074.2249247,375610.8376643,366976.84032342146,377070.908841275
2013-08-23,331906.369098,0,75844.0,106.48,0,4,23,8,3,2013,34,306473.26098,364487.3218839,337521.667868,318745.692921,374957.99310287146,366656.85725545714,377370.8744146786
2013-08-24,420576.154994,0,87502.0,106.48,1,5,24,8,3,2013,34,331906.369098,448835.3109167,434184.94409,423890.5020012,370303.57127631427,366255.7644861714,377840.8985638572
2013-08-25,443694.093754,0,82558.0,106.48,0,6,25,8,3,2013,34,420576.154994,464053.7730675,434720.3230013,433358.6520873,366266.5490016429,365283.70812217146,377722.5290278857
2013-08-26,347159.6410143,0,76173.0,105.88,0,0,26,8,3,2013,35,443694.093754,362085.52696,349539.224033,331493.2850525,363358.02338542853,365924.6917473643,378091.65194455354
2013-08-27,319688.2190185,0,73568.0,109.11,0,1,27,8,3,2013,35,347159.6410143,343046.11398,317103.331061,318553.989932,361225.75396461424,365754.72153174283,378651.16465747496
2013-08-28,319322.060993,0,74979.0,110.17,0,2,28,8,3,2013,35,319688.2190185,335724.643932,324377.386893,357982.979012,357888.9118272571,365939.35638585,378691.67283913575
2013-08-29,294518.685943,0,71897.0,108.51,0,3,29,8,3,2013,35,319322.060993,306473.26098,311043.17291,397555.3181021,355545.68569311424,365578.26167870715,377310.9257670286
2013-08-30,354932.930947,0,77749.0,107.98,0,4,30,8,3,2013,35,294518.685943,331906.369098,364487.3218839,393831.120007,353837.88925925706,364397.94118106423,373631.04604706075
2013-08-31,523631.3811059,0,96400.0,107.98,0,5,31,8,3,2013,35,354932.930947,420576.154994,448835.3109167,516956.846013,357127.3980948286,363715.4846855714,372241.8250092035
2013-09-01,640406.221875,0,95871.0,107.98,0,6,1,9,3,2013,35,523631.3811059,443694.093754,464053.7730675,514267.27594,371849.57325367146,369058.0611276571,372480.20126252144
2013-09-02,458792.960966,0,84388.0,107.98,0,0,2,9,3,2013,36,640406.221875,347159.6410143,362085.52696,407033.810946,399951.30584238574,381654.6646139071,376985.1636173428
2013-09-03,397680.420032,0,79834.0,108.67,0,1,3,9,3,2013,36,458792.960966,319688.2190185,343046.11398,357263.854086,415898.9229783429,388562.3384714786,378833.70468948566
2013-09-04,392565.48591,0,80360.0,107.29,0,2,4,9,3,2013,36,397680.420032,319322.060993,335724.643932,351302.132003,427040.6659802714,392464.78890376433,380277.15347327146
2013-09-05,330622.779063,0,74704.0,108.5,0,3,5,9,3,2013,36,392565.48591,294518.685943,306473.26098,310953.0239315,437504.0123969857,396524.84904505,381750.84468423575
2013-09-06,335442.247929,0,74579.0,110.62,0,4,6,9,3,2013,36,330622.779063,354932.930947,331906.369098,337521.667868,442661.73998555716,398249.81462240714,382453.3359389321
2013-09-07,518584.247,0,95846.0,110.62,0,5,7,9,3,2013,36,335442.247929,523631.3811059,420576.154994,434184.94409,439877.3566972714,398502.37739604997,382379.07094111067
2013-09-08,560852.005091,0,94015.0,110.62,0,6,8,9,3,2013,36,518584.247,640406.221875,443694.093754,434720.3230013,439156.3375392857,405502.95539647853,385393.33175932505
2013-09-09,377151.7070027,0,77169.0,109.62,0,0,9,9,3,2013,37,560852.005091,458792.960966,347159.6410143,349539.224033,427791.44942728576,413871.3776348357,389898.0346911
2013-09-10,308074.4658225,0,72483.0,107.48,0,1,10,9,3,2013,37,377151.7070027,397680.420032,319688.2190185,317103.331061,416128.4131468143,416013.6680625786,390884.1947971607
2013-09-11,323124.61885,0,74287.0,107.65,0,2,11,9,3,2013,37,308074.4658225,392565.48591,319322.060993,324377.386893,403327.5625454572,415184.1142628643,390561.7353243571
2013-09-12,282855.730937,0,68478.0,108.72,0,3,12,9,3,2013,37,323124.61885,330622.779063,294518.685943,311043.17291,393407.4386797428,415455.72553836426,390516.99360853573
2013-09-13,319556.942029,0,73019.0,108.31,0,4,13,9,3,2013,37,282855.730937,335442.247929,354932.930947,364487.3218839,386583.57466174284,414622.65732365,389510.29925235716
2013-09-14,476364.004996,0,92336.0,108.31,0,5,14,9,3,2013,37,319556.942029,518584.247,523631.3811059,448835.3109167,384314.2452474572,412095.8009723643,387905.64282896783
2013-09-15,532852.959041,0,90410.0,108.31,0,6,15,9,3,2013,37,476364.004996,560852.005091,640406.221875,464053.7730675,378282.78210402856,408719.5598216572,388888.8104746571
2013-09-16,373229.840879,0,77189.0,106.54,0,0,16,9,3,2013,38,532852.959041,377151.7070027,458792.960966,362085.52696,374282.9183826,401037.18390494277,391345.924259425
2013-09-17,327282.949966,0,72907.0,105.36,0,1,17,9,3,2013,38,373229.840879,308074.4658225,397680.420032,343046.11398,373722.6517935,394925.5324701572,391743.9354708178
2013-09-18,315687.718926,0,72512.0,108.23,0,2,18,9,3,2013,38,327282.949966,323124.61885,392565.48591,335724.643932,376466.7209568572,389897.1417511571,391180.9653274607
2013-09-19,279580.372008,0,67209.0,106.26,0,3,19,9,3,2013,38,315687.718926,282855.730937,330622.779063,306473.26098,375404.306682,384405.8726808714,390465.3608629607
2013-09-20,331846.9039701,0,74285.0,104.7,0,4,20,9,3,2013,38,279580.372008,319556.942029,335442.247929,331906.369098,374936.39826357143,380759.98646265717,389504.90054253215
2013-09-21,468298.380896,0,91544.0,104.7,0,5,21,9,3,2013,38,331846.9039701,476364.004996,518584.247,420576.154994,376692.10711230006,380503.17617987853,389502.7767879643
2013-09-22,502068.7019007,0,87513.0,104.7,0,6,22,9,3,2013,38,468298.380896,532852.959041,560852.005091,443694.093754,375539.87509801425,376911.32860102144,391207.14199875004
2013-09-23,356043.0340047,0,75213.0,103.62,0,0,23,9,3,2013,39,502068.7019007,373229.840879,377151.7070027,347159.6410143,371142.12407797144,372712.5212302857,393291.94943256077
2013-09-24,303333.392926,0,70348.0,103.22,0,1,24,9,3,2013,39,356043.0340047,327282.949966,308074.4658225,319688.2190185,368686.8659530714,371204.7588732857,393609.2134679322
2013-09-25,312490.104996,0,71613.0,102.68,0,2,25,9,3,2013,39,303333.392926,315687.718926,323124.61885,319322.060993,365265.5006616428,370866.1108092501,393025.1125360572
2013-09-26,273057.8798588,0,66914.0,103.1,0,3,26,9,3,2013,39,312490.104996,279580.372008,282855.730937,294518.685943,364808.6986716428,370106.50267682143,392781.11410759285
2013-09-27,320246.574024,0,72409.0,102.86,0,4,27,9,3,2013,39,273057.8798588,331846.9039701,319556.942029,354932.930947,363876.9140789,369406.6561712357,392014.6567474428
